street_address,month,city,state,zipcode,energy_type,energy_demand,latitude,longitude
Brown Ave. and Cummins Hwy.,7,Boston,Massachusetts,02131,Electric,150.125,42.331492,-71.09977
Brown Ave. and Cummins Hwy.,8,Boston,Massachusetts,02131,Electric,152.0,42.331492,-71.09977
Brown Ave. and Cummins Hwy.,9,Boston,Massachusetts,02131,Electric,162.8,42.331492,-71.09977
Brown Ave. and Cummins Hwy.,10,Boston,Massachusetts,02131,Electric,145.6153846153846,42.331492,-71.09977
Brown Ave. and Cummins Hwy.,11,Boston,Massachusetts,02131,Electric,157.57142857142858,42.331492,-71.09977
Brown Ave. and Cummins Hwy.,12,Boston,Massachusetts,02131,Electric,158.78571428571428,42.331492,-71.09977
Brunswick St. and 35 30n. Warren St.,1,Boston,Massachusetts,02121,Electric,340.2142857142857,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,2,Boston,Massachusetts,02121,Electric,393.1875,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,3,Boston,Massachusetts,02121,Electric,325.92857142857144,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,4,Boston,Massachusetts,02121,Electric,298.9230769230769,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,5,Boston,Massachusetts,02121,Electric,299.3333333333333,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,6,Boston,Massachusetts,02121,Electric,324.2307692307692,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,7,Boston,Massachusetts,02121,Electric,258.125,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,8,Boston,Massachusetts,02121,Electric,287.2857142857143,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,9,Boston,Massachusetts,02121,Electric,307.85714285714283,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,10,Boston,Massachusetts,02121,Electric,294.9230769230769,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,11,Boston,Massachusetts,02121,Electric,268.42857142857144,42.310455,-71.078978
Brunswick St. and 35 30n. Warren St.,12,Boston,Massachusetts,02121,Electric,281.14285714285717,42.310455,-71.078978
Brunswick St. and Columbia Rd.,1,Boston,Massachusetts,02121,Electric,238.35714285714286,42.310455,-71.078978
Brunswick St. and Columbia Rd.,2,Boston,Massachusetts,02121,Electric,207.75,42.310455,-71.078978
Brunswick St. and Columbia Rd.,3,Boston,Massachusetts,02121,Electric,197.92857142857142,42.310455,-71.078978
Brunswick St. and Columbia Rd.,4,Boston,Massachusetts,02121,Electric,173.92857142857142,42.310455,-71.078978
Brunswick St. and Columbia Rd.,5,Boston,Massachusetts,02121,Electric,150.07142857142858,42.310455,-71.078978
Brunswick St. and Columbia Rd.,6,Boston,Massachusetts,02121,Electric,149.71428571428572,42.310455,-71.078978
Brunswick St. and Columbia Rd.,7,Boston,Massachusetts,02121,Electric,129.9375,42.310455,-71.078978
Brunswick St. and Columbia Rd.,8,Boston,Massachusetts,02121,Electric,141.33333333333334,42.310455,-71.078978
Brunswick St. and Columbia Rd.,9,Boston,Massachusetts,02121,Electric,161.86666666666667,42.310455,-71.078978
Brunswick St. and Columbia Rd.,10,Boston,Massachusetts,02121,Electric,196.30769230769232,42.310455,-71.078978
Brunswick St. and Columbia Rd.,11,Boston,Massachusetts,02121,Electric,202.07142857142858,42.310455,-71.078978
Brunswick St. and Columbia Rd.,12,Boston,Massachusetts,02121,Electric,217.42857142857142,42.310455,-71.078978
Buick St. Commonwealth Ave. and St. Paul St.,1,Boston,Massachusetts,02215,Electric,274.4,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,2,Boston,Massachusetts,02215,Electric,266.3333333333333,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,3,Boston,Massachusetts,02215,Electric,267.77777777777777,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,4,Boston,Massachusetts,02215,Electric,266.55555555555554,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,5,Boston,Massachusetts,02215,Electric,261.55555555555554,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,6,Boston,Massachusetts,02215,Electric,277.77777777777777,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,7,Boston,Massachusetts,02215,Electric,300.0,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,8,Boston,Massachusetts,02215,Electric,253.0,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,9,Boston,Massachusetts,02215,Electric,267.77777777777777,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,10,Boston,Massachusetts,02215,Electric,299.125,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,11,Boston,Massachusetts,02215,Electric,269.6666666666667,42.35038,-71.110415
Buick St. Commonwealth Ave. and St. Paul St.,12,Boston,Massachusetts,02215,Electric,253.8,42.35038,-71.110415
Bunker Hill St. @ White Pool,1,Boston,Massachusetts,02129,Electric,81.42857142857143,42.380545,-71.039251
Bunker Hill St. @ White Pool,2,Boston,Massachusetts,02129,Electric,88.1875,42.380545,-71.039251
Bunker Hill St. @ White Pool,3,Boston,Massachusetts,02129,Electric,75.14285714285714,42.380545,-71.039251
Bunker Hill St. @ White Pool,4,Boston,Massachusetts,02129,Electric,83.57142857142857,42.380545,-71.039251
Bunker Hill St. @ White Pool,5,Boston,Massachusetts,02129,Electric,78.14285714285714,42.380545,-71.039251
Bunker Hill St. @ White Pool,6,Boston,Massachusetts,02129,Electric,79.85714285714286,42.380545,-71.039251
Bunker Hill St. @ White Pool,7,Boston,Massachusetts,02129,Electric,86.4375,42.380545,-71.039251
Bunker Hill St. @ White Pool,8,Boston,Massachusetts,02129,Electric,83.0,42.380545,-71.039251
Bunker Hill St. @ White Pool,9,Boston,Massachusetts,02129,Electric,85.66666666666667,42.380545,-71.039251
Bunker Hill St. @ White Pool,10,Boston,Massachusetts,02129,Electric,81.23076923076923,42.380545,-71.039251
Bunker Hill St. @ White Pool,11,Boston,Massachusetts,02129,Electric,84.46153846153847,42.380545,-71.039251
Bunker Hill St. @ White Pool,12,Boston,Massachusetts,02129,Electric,82.13333333333334,42.380545,-71.039251
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),1,Boston,Massachusetts,02129,Electric,138.23076923076923,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),2,Boston,Massachusetts,02129,Electric,143.8235294117647,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),3,Boston,Massachusetts,02129,Electric,130.57142857142858,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),4,Boston,Massachusetts,02129,Electric,144.28571428571428,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),5,Boston,Massachusetts,02129,Electric,137.84615384615384,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),6,Boston,Massachusetts,02129,Electric,141.30769230769232,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),7,Boston,Massachusetts,02129,Electric,149.4375,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),8,Boston,Massachusetts,02129,Electric,134.07142857142858,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),9,Boston,Massachusetts,02129,Electric,137.92857142857142,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),10,Boston,Massachusetts,02129,Electric,137.0,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),11,Boston,Massachusetts,02129,Electric,137.84615384615384,42.351737,-71.058196
Bunker Hill St. Tufts St. and Vine St. (Hayes Square),12,Boston,Massachusetts,02129,Electric,139.06666666666666,42.351737,-71.058196
Bunker Hill St. and 145,1,Boston,Massachusetts,02129,Electric,1565.0,42.36031,-71.071288
Bunker Hill St. and 145,2,Boston,Massachusetts,02129,Electric,1469.8125,42.36031,-71.071288
Bunker Hill St. and 145,3,Boston,Massachusetts,02129,Electric,1209.5714285714287,42.36031,-71.071288
Bunker Hill St. and 145,4,Boston,Massachusetts,02129,Electric,1210.4285714285713,42.36031,-71.071288
Bunker Hill St. and 145,5,Boston,Massachusetts,02129,Electric,1082.0714285714287,42.36031,-71.071288
Bunker Hill St. and 145,6,Boston,Massachusetts,02129,Electric,1059.9285714285713,42.36031,-71.071288
Bunker Hill St. and 145,7,Boston,Massachusetts,02129,Electric,1085.25,42.36031,-71.071288
Bunker Hill St. and 145,8,Boston,Massachusetts,02129,Electric,1101.5333333333333,42.36031,-71.071288
Bunker Hill St. and 145,9,Boston,Massachusetts,02129,Electric,1277.0,42.36031,-71.071288
Bunker Hill St. and 145,10,Boston,Massachusetts,02129,Electric,1412.0,42.36031,-71.071288
Bunker Hill St. and 145,11,Boston,Massachusetts,02129,Electric,1522.0,42.36031,-71.071288
Bunker Hill St. and 145,12,Boston,Massachusetts,02129,Electric,1567.8666666666666,42.36031,-71.071288
Bunker Hill St. and Ferrin Ct.,1,Boston,Massachusetts,02201,Electric,384.42857142857144,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,2,Boston,Massachusetts,02201,Electric,334.6875,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,3,Boston,Massachusetts,02201,Electric,286.64285714285717,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,4,Boston,Massachusetts,02201,Electric,282.35714285714283,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,5,Boston,Massachusetts,02201,Electric,244.64285714285714,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,6,Boston,Massachusetts,02201,Electric,223.85714285714286,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,7,Boston,Massachusetts,02201,Electric,214.8125,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,8,Boston,Massachusetts,02201,Electric,233.2,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,9,Boston,Massachusetts,02201,Electric,272.6,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,10,Boston,Massachusetts,02201,Electric,323.53846153846155,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,11,Boston,Massachusetts,02201,Electric,381.3076923076923,42.330261,-71.094979
Bunker Hill St. and Ferrin Ct.,12,Boston,Massachusetts,02201,Electric,388.8666666666667,42.330261,-71.094979
Bunker Hill St. and Pearl St.,1,Boston,Massachusetts,02129,Electric,2667.2,42.36031,-71.071288
Bunker Hill St. and Pearl St.,2,Boston,Massachusetts,02129,Electric,2491.0,42.36031,-71.071288
Bunker Hill St. and Pearl St.,3,Boston,Massachusetts,02129,Electric,2081.8,42.36031,-71.071288
Bunker Hill St. and Pearl St.,4,Boston,Massachusetts,02129,Electric,2084.8,42.36031,-71.071288
Bunker Hill St. and Pearl St.,5,Boston,Massachusetts,02129,Electric,1788.2,42.36031,-71.071288
Bunker Hill St. and Pearl St.,6,Boston,Massachusetts,02129,Electric,1605.2,42.36031,-71.071288
Bunker Hill St. and Pearl St.,7,Boston,Massachusetts,02129,Electric,1679.8,42.36031,-71.071288
Bunker Hill St. and Pearl St.,8,Boston,Massachusetts,02129,Electric,1645.4,42.36031,-71.071288
Bunker Hill St. and Pearl St.,9,Boston,Massachusetts,02129,Electric,1774.4,42.36031,-71.071288
Bunker Hill St. and Pearl St.,10,Boston,Massachusetts,02129,Electric,2343.75,42.36031,-71.071288
Bunker Hill St. and Pearl St.,11,Boston,Massachusetts,02129,Electric,2468.25,42.36031,-71.071288
Bunker Hill St. and Pearl St.,12,Boston,Massachusetts,02129,Electric,2727.8,42.36031,-71.071288
Bunker Hill St. and St.Martin St,1,Boston,Massachusetts,02129,Electric,1196.8,42.330261,-71.094979
Bunker Hill St. and St.Martin St,2,Boston,Massachusetts,02129,Electric,989.375,42.330261,-71.094979
Bunker Hill St. and St.Martin St,3,Boston,Massachusetts,02129,Electric,913.1428571428571,42.330261,-71.094979
Bunker Hill St. and St.Martin St,4,Boston,Massachusetts,02129,Electric,891.4285714285714,42.330261,-71.094979
Bunker Hill St. and St.Martin St,5,Boston,Massachusetts,02129,Electric,909.3571428571429,42.330261,-71.094979
Bunker Hill St. and St.Martin St,6,Boston,Massachusetts,02129,Electric,963.2857142857143,42.330261,-71.094979
Bunker Hill St. and St.Martin St,7,Boston,Massachusetts,02129,Electric,818.1875,42.330261,-71.094979
Bunker Hill St. and St.Martin St,8,Boston,Massachusetts,02129,Electric,717.4666666666667,42.330261,-71.094979
Bunker Hill St. and St.Martin St,9,Boston,Massachusetts,02129,Electric,757.1333333333333,42.330261,-71.094979
Bunker Hill St. and St.Martin St,10,Boston,Massachusetts,02129,Electric,836.7692307692307,42.330261,-71.094979
Bunker Hill St. and St.Martin St,11,Boston,Massachusetts,02129,Electric,965.6153846153846,42.330261,-71.094979
Bunker Hill St. and St.Martin St,12,Boston,Massachusetts,02129,Electric,903.3571428571429,42.330261,-71.094979
Burroughs St. Center,1,Boston,Massachusetts,02130,Electric,110.125,42.290268,-71.070757
Burroughs St. Center,2,Boston,Massachusetts,02130,Electric,121.3,42.290268,-71.070757
Burroughs St. Center,3,Boston,Massachusetts,02130,Electric,108.75,42.290268,-71.070757
Burroughs St. Center,4,Boston,Massachusetts,02130,Electric,104.0,42.290268,-71.070757
Burroughs St. Center,5,Boston,Massachusetts,02130,Electric,111.0,42.290268,-71.070757
Burroughs St. Center,6,Boston,Massachusetts,02130,Electric,113.625,42.290268,-71.070757
Burroughs St. Center,7,Boston,Massachusetts,02130,Electric,112.7,42.290268,-71.070757
Burroughs St. Center,8,Boston,Massachusetts,02130,Electric,117.77777777777777,42.290268,-71.070757
Burroughs St. Center,9,Boston,Massachusetts,02130,Electric,119.7,42.290268,-71.070757
Burroughs St. Center,10,Boston,Massachusetts,02130,Electric,104.375,42.290268,-71.070757
Burroughs St. Center,11,Boston,Massachusetts,02130,Electric,113.88888888888889,42.290268,-71.070757
Burroughs St. Center,12,Boston,Massachusetts,02130,Electric,111.75,42.290268,-71.070757
Business St. Gordon Ave. and River St.,1,Boston,Massachusetts,02136,Electric,213.0,42.360648,-71.066889
Business St. Gordon Ave. and River St.,2,Boston,Massachusetts,02136,Electric,208.875,42.360648,-71.066889
Business St. Gordon Ave. and River St.,3,Boston,Massachusetts,02136,Electric,202.57142857142858,42.360648,-71.066889
Business St. Gordon Ave. and River St.,4,Boston,Massachusetts,02136,Electric,194.57142857142858,42.360648,-71.066889
Business St. Gordon Ave. and River St.,5,Boston,Massachusetts,02136,Electric,209.3846153846154,42.360648,-71.066889
Business St. Gordon Ave. and River St.,6,Boston,Massachusetts,02136,Electric,212.76923076923077,42.360648,-71.066889
Business St. Gordon Ave. and River St.,7,Boston,Massachusetts,02136,Electric,205.9375,42.360648,-71.066889
Business St. Gordon Ave. and River St.,8,Boston,Massachusetts,02136,Electric,211.35714285714286,42.360648,-71.066889
Business St. Gordon Ave. and River St.,9,Boston,Massachusetts,02136,Electric,212.5,42.360648,-71.066889
Business St. Gordon Ave. and River St.,10,Boston,Massachusetts,02136,Electric,201.69230769230768,42.360648,-71.066889
Business St. Gordon Ave. and River St.,11,Boston,Massachusetts,02136,Electric,195.64285714285714,42.360648,-71.066889
Business St. Gordon Ave. and River St.,12,Boston,Massachusetts,02136,Electric,207.28571428571428,42.360648,-71.066889
Bussey St. and Walter St.,1,Boston,Massachusetts,02132,Electric,107.57142857142857,42.330261,-71.094979
Bussey St. and Walter St.,2,Boston,Massachusetts,02132,Electric,109.0625,42.330261,-71.094979
Bussey St. and Walter St.,3,Boston,Massachusetts,02132,Electric,97.21428571428571,42.330261,-71.094979
Bussey St. and Walter St.,4,Boston,Massachusetts,02132,Electric,88.21428571428571,42.330261,-71.094979
Bussey St. and Walter St.,5,Boston,Massachusetts,02132,Electric,79.07142857142857,42.330261,-71.094979
Bussey St. and Walter St.,6,Boston,Massachusetts,02132,Electric,70.42857142857143,42.330261,-71.094979
Bussey St. and Walter St.,7,Boston,Massachusetts,02132,Electric,66.9375,42.330261,-71.094979
Bussey St. and Walter St.,8,Boston,Massachusetts,02132,Electric,66.93333333333334,42.330261,-71.094979
Bussey St. and Walter St.,9,Boston,Massachusetts,02132,Electric,76.8,42.330261,-71.094979
Bussey St. and Walter St.,10,Boston,Massachusetts,02132,Electric,76.76923076923077,42.330261,-71.094979
Bussey St. and Walter St.,11,Boston,Massachusetts,02132,Electric,92.14285714285714,42.330261,-71.094979
Bussey St. and Walter St.,12,Boston,Massachusetts,02132,Electric,105.28571428571429,42.330261,-71.094979
Buswell St. and Park Dr. E.Side,1,Boston,Massachusetts,02215,Electric,1444.2142857142858,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,2,Boston,Massachusetts,02215,Electric,1139.5,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,3,Boston,Massachusetts,02215,Electric,1174.142857142857,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,4,Boston,Massachusetts,02215,Electric,1056.357142857143,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,5,Boston,Massachusetts,02215,Electric,1026.9285714285713,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,6,Boston,Massachusetts,02215,Electric,1085.642857142857,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,7,Boston,Massachusetts,02215,Electric,1033.0,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,8,Boston,Massachusetts,02215,Electric,1066.1333333333334,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,9,Boston,Massachusetts,02215,Electric,1037.2,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,10,Boston,Massachusetts,02215,Electric,1181.1538461538462,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,11,Boston,Massachusetts,02215,Electric,1221.9285714285713,42.347724,-71.104787
Buswell St. and Park Dr. E.Side,12,Boston,Massachusetts,02215,Electric,1373.7857142857142,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,1,Boston,Massachusetts,02215,Electric,1592.0714285714287,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,2,Boston,Massachusetts,02215,Electric,1303.3125,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,3,Boston,Massachusetts,02215,Electric,1296.357142857143,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,4,Boston,Massachusetts,02215,Electric,1187.642857142857,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,5,Boston,Massachusetts,02215,Electric,1045.9285714285713,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,6,Boston,Massachusetts,02215,Electric,1017.4285714285714,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,7,Boston,Massachusetts,02215,Electric,922.9375,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,8,Boston,Massachusetts,02215,Electric,932.1333333333333,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,9,Boston,Massachusetts,02215,Electric,1128.0,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,10,Boston,Massachusetts,02215,Electric,1311.3846153846155,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,11,Boston,Massachusetts,02215,Electric,1251.857142857143,42.347724,-71.104787
Buswell St. and Park Dr.w.corner,12,Boston,Massachusetts,02215,Electric,1518.857142857143,42.347724,-71.104787
C St. and Bolton St.,1,Boston,Massachusetts,02127,Electric,1301.4285714285713,42.336521,-71.044399
C St. and Bolton St.,2,Boston,Massachusetts,02127,Electric,1175.8125,42.336521,-71.044399
C St. and Bolton St.,3,Boston,Massachusetts,02127,Electric,1047.9285714285713,42.336521,-71.044399
C St. and Bolton St.,4,Boston,Massachusetts,02127,Electric,979.3571428571429,42.336521,-71.044399
C St. and Bolton St.,5,Boston,Massachusetts,02127,Electric,747.2142857142857,42.336521,-71.044399
C St. and Bolton St.,6,Boston,Massachusetts,02127,Electric,680.8571428571429,42.336521,-71.044399
C St. and Bolton St.,7,Boston,Massachusetts,02127,Electric,745.25,42.336521,-71.044399
C St. and Bolton St.,8,Boston,Massachusetts,02127,Electric,740.2,42.336521,-71.044399
C St. and Bolton St.,9,Boston,Massachusetts,02127,Electric,811.8666666666667,42.336521,-71.044399
C St. and Bolton St.,10,Boston,Massachusetts,02127,Electric,895.5384615384615,42.336521,-71.044399
C St. and Bolton St.,11,Boston,Massachusetts,02127,Electric,968.2857142857143,42.336521,-71.044399
C St. and Bolton St.,12,Boston,Massachusetts,02127,Electric,1161.142857142857,42.336521,-71.044399
C St. and Cypher St.,1,Boston,Massachusetts,02127,Electric,1294.7857142857142,42.342797,-71.049988
C St. and Cypher St.,2,Boston,Massachusetts,02127,Electric,1179.9411764705883,42.342797,-71.049988
C St. and Cypher St.,3,Boston,Massachusetts,02127,Electric,1061.5,42.342797,-71.049988
C St. and Cypher St.,4,Boston,Massachusetts,02127,Electric,1125.1538461538462,42.342797,-71.049988
C St. and Cypher St.,5,Boston,Massachusetts,02127,Electric,949.5,42.342797,-71.049988
C St. and Cypher St.,6,Boston,Massachusetts,02127,Electric,931.2142857142857,42.342797,-71.049988
C St. and Cypher St.,7,Boston,Massachusetts,02127,Electric,981.375,42.342797,-71.049988
C St. and Cypher St.,8,Boston,Massachusetts,02127,Electric,921.8,42.342797,-71.049988
C St. and Cypher St.,9,Boston,Massachusetts,02127,Electric,1012.0,42.342797,-71.049988
C St. and Cypher St.,10,Boston,Massachusetts,02127,Electric,1060.1538461538462,42.342797,-71.049988
C St. and Cypher St.,11,Boston,Massachusetts,02127,Electric,1116.357142857143,42.342797,-71.049988
C St. and Cypher St.,12,Boston,Massachusetts,02127,Electric,1225.2857142857142,42.342797,-71.049988
CAMBRIDGE ST @ SEATTLE,1,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,2,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,3,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,4,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,8,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,9,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,10,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,11,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST @ SEATTLE,12,Allston,Massachusetts,02134,Electric,,42.3589343,-71.1237859
CAMBRIDGE ST BUSWAY,1,CHARLESTOWN,Massachusetts,02129,Electric,131.8,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,2,CHARLESTOWN,Massachusetts,02129,Electric,152.14285714285714,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,3,CHARLESTOWN,Massachusetts,02129,Electric,118.5,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,4,CHARLESTOWN,Massachusetts,02129,Electric,127.5,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,5,CHARLESTOWN,Massachusetts,02129,Electric,118.33333333333333,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,6,CHARLESTOWN,Massachusetts,02129,Electric,118.66666666666667,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,7,CHARLESTOWN,Massachusetts,02129,Electric,125.25,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,8,CHARLESTOWN,Massachusetts,02129,Electric,116.14285714285714,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,9,CHARLESTOWN,Massachusetts,02129,Electric,122.85714285714286,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,10,CHARLESTOWN,Massachusetts,02129,Electric,117.8,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,11,CHARLESTOWN,Massachusetts,02129,Electric,128.6,42.383871,-71.073702
CAMBRIDGE ST BUSWAY,12,CHARLESTOWN,Massachusetts,02129,Electric,130.0,42.383871,-71.073702
CAMBRIDGE ST MAFFA,1,CHARLESTOWN,Massachusetts,02129,Electric,295.0,42.383871,-71.073702
CAMBRIDGE ST MAFFA,2,CHARLESTOWN,Massachusetts,02129,Electric,345.0,42.383871,-71.073702
CAMBRIDGE ST MAFFA,3,CHARLESTOWN,Massachusetts,02129,Electric,269.3333333333333,42.383871,-71.073702
CAMBRIDGE ST MAFFA,4,CHARLESTOWN,Massachusetts,02129,Electric,293.1666666666667,42.383871,-71.073702
CAMBRIDGE ST MAFFA,5,CHARLESTOWN,Massachusetts,02129,Electric,267.1666666666667,42.383871,-71.073702
CAMBRIDGE ST MAFFA,6,CHARLESTOWN,Massachusetts,02129,Electric,261.5,42.383871,-71.073702
CAMBRIDGE ST MAFFA,7,CHARLESTOWN,Massachusetts,02129,Electric,276.75,42.383871,-71.073702
CAMBRIDGE ST MAFFA,8,CHARLESTOWN,Massachusetts,02129,Electric,251.85714285714286,42.383871,-71.073702
CAMBRIDGE ST MAFFA,9,CHARLESTOWN,Massachusetts,02129,Electric,271.0,42.383871,-71.073702
CAMBRIDGE ST MAFFA,10,CHARLESTOWN,Massachusetts,02129,Electric,262.8,42.383871,-71.073702
CAMBRIDGE ST MAFFA,11,CHARLESTOWN,Massachusetts,02129,Electric,291.2,42.383871,-71.073702
CAMBRIDGE ST MAFFA,12,CHARLESTOWN,Massachusetts,02129,Electric,286.6666666666667,42.383871,-71.073702
CAMBRIDGE ST SPICE,1,Charlestown,Massachusetts,02129,Electric,181.0,42.383871,-71.073702
CAMBRIDGE ST SPICE,2,Charlestown,Massachusetts,02129,Electric,211.85714285714286,42.383871,-71.073702
CAMBRIDGE ST SPICE,3,Charlestown,Massachusetts,02129,Electric,155.66666666666666,42.383871,-71.073702
CAMBRIDGE ST SPICE,4,Charlestown,Massachusetts,02129,Electric,167.16666666666666,42.383871,-71.073702
CAMBRIDGE ST SPICE,5,Charlestown,Massachusetts,02129,Electric,123.83333333333333,42.383871,-71.073702
CAMBRIDGE ST SPICE,6,Charlestown,Massachusetts,02129,Electric,155.5,42.383871,-71.073702
CAMBRIDGE ST SPICE,7,Charlestown,Massachusetts,02129,Electric,161.875,42.383871,-71.073702
CAMBRIDGE ST SPICE,8,Charlestown,Massachusetts,02129,Electric,149.42857142857142,42.383871,-71.073702
CAMBRIDGE ST SPICE,9,Charlestown,Massachusetts,02129,Electric,162.14285714285714,42.383871,-71.073702
CAMBRIDGE ST SPICE,10,Charlestown,Massachusetts,02129,Electric,157.2,42.383871,-71.073702
CAMBRIDGE ST SPICE,11,Charlestown,Massachusetts,02129,Electric,196.0,42.383871,-71.073702
CAMBRIDGE ST SPICE,12,Charlestown,Massachusetts,02129,Electric,175.0,42.383871,-71.073702
CARLETON ST BRADPLY,1,Boston,Massachusetts,02116,Electric,12.0,42.34415,-71.079972
CARLETON ST BRADPLY,2,Boston,Massachusetts,02116,Electric,8.555555555555555,42.34415,-71.079972
CARLETON ST BRADPLY,3,Boston,Massachusetts,02116,Electric,9.0,42.34415,-71.079972
CARLETON ST BRADPLY,4,Boston,Massachusetts,02116,Electric,8.88888888888889,42.34415,-71.079972
CARLETON ST BRADPLY,5,Boston,Massachusetts,02116,Electric,25.363636363636363,42.34415,-71.079972
CARLETON ST BRADPLY,6,Boston,Massachusetts,02116,Electric,23.76923076923077,42.34415,-71.079972
CARLETON ST BRADPLY,7,Boston,Massachusetts,02116,Electric,23.0,42.34415,-71.079972
CARLETON ST BRADPLY,8,Boston,Massachusetts,02116,Electric,24.642857142857142,42.34415,-71.079972
CARLETON ST BRADPLY,9,Boston,Massachusetts,02116,Electric,24.53846153846154,42.34415,-71.079972
CARLETON ST BRADPLY,10,Boston,Massachusetts,02116,Electric,20.153846153846153,42.34415,-71.079972
